OBJ_ID,X,Y,BRIGHTNESS,MAGNITUDE,SEMI_MAJOR,SEMI_MINOR,GEO_SEMI_MAJOR,GEO_SEMI_MINOR,SN,ELLIPTICITY,POSITION_ANGLE,SKY,STD,AREA,UPPERLIMIT
865,3392.397,774.347,1205.2,19.297,17.42,14.86,32.593,25.895,122.922,0.147,-46.393,0.004206,0.0548,8509,NA
866,1941.665,720.453,4.194,25.443,11.368,3.139,11.755,3.291,3.328,0.724,-33.781,0.00534,0.05467,296,1.3008
867,4056.928,739.269,30.581,23.286,10.103,9.399,11.212,10.576,11.939,0.07,-39.613,0.004139,0.05469,1182,2.5574
868,3798.005,742.584,37.576,23.063,20.583,13.095,20.464,13.477,11.068,0.364,12.545,0.004093,0.05474,2160,3.4473
869,358.423,721.233,2.9966,25.808,4.256,2.664,4.5,2.851,3.318,0.374,4.015,0.004514,0.05492,148,0.83297
870,3427.598,734.377,13.648,24.162,9.457,6.744,9.664,6.925,7.289,0.287,45.777,0.004113,0.05479,648,1.9189
871,2874.387,744.517,25.374,23.489,13.923,8.337,14.503,9.248,10.744,0.401,84.874,0.005031,0.05466,1005,2.538
872,33.052,733.64,13.782,24.152,14.769,5.162,14.693,5.406,7.387,0.65,20.401,0.004562,0.05498,662,1.7702
873,1935.941,747.455,99.653,22.004,10.588,8.574,14.472,11.579,27.746,0.19,18.047,0.005338,0.05467,1877,3.3328
874,1098.963,726.975,1.5399,26.531,5.508,2.18,5.134,2.319,1.826,0.604,60.442,0.004708,0.05449,132,0.76468
875,3063.328,742.43,34.091,23.168,15.726,7.931,16.717,8.545,12.878,0.496,19.613,0.005044,0.05473,1256,2.5381
876,370.107,732.299,13.266,24.193,9.452,4.931,9.379,5.371,7.778,0.478,-0.251,0.004522,0.05489,536,1.7669
877,343.465,740.533,17.873,23.87,8.749,5.656,9.675,6.314,8.968,0.353,-67.063,0.004514,0.05492,710,1.9521
878,1783.011,736.902,9.8727,24.514,7.407,6.051,7.975,6.427,6.103,0.183,-0.397,0.005116,0.05466,495,1.3163
879,602.651,734.943,3.8878,25.526,6.557,3.237,6.446,3.555,4.135,0.506,38.96,0.004642,0.05463,167,0.81479
880,1526.883,735.848,6.7896,24.92,7.026,4.47,7.201,4.698,4.833,0.364,60.267,0.00489,0.05464,373,1.4265
881,3247.555,774.694,109.44,21.902,24.352,11.149,28.301,12.976,25.971,0.542,-61.371,0.004588,0.05479,2946,4.4894
882,592.1,732.57,2.3613,26.067,4.832,1.936,4.998,1.989,3.119,0.599,78.893,0.004642,0.05463,99,0.54769
883,1044.57,750.356,29.666,23.319,17.083,9.399,18.039,9.751,10.268,0.45,14.912,0.004767,0.05449,1567,3.311
884,826.421,753.973,22.589,23.615,15.647,8.534,15.968,8.719,8.931,0.455,-63.498,0.004749,0.05454,1192,2.4894
885,1126.86,752.354,74.807,22.315,20.224,10.384,22.493,11.483,18.353,0.487,14.999,0.004708,0.05449,2925,4.361
886,3090.355,735.496,1.8725,26.319,4.095,2.474,4.562,2.644,2.366,0.396,86.769,0.005017,0.05474,120,0.66962
887,410.563,741.652,3.6681,25.589,4.496,3.14,4.732,3.535,3.821,0.301,47.201,0.004532,0.05486,172,0.85845
888,794.913,745.483,10.195,24.479,11.085,5.351,11.18,5.516,5.405,0.517,-13.92,0.004731,0.05455,672,2.0342
889,481.432,748.827,27.688,23.394,7.478,6.92,8.675,8.264,12.862,0.075,-40.302,0.004559,0.05478,786,2.0911
890,2623.725,750.986,22.596,23.615,9.271,5.136,10.651,6.176,11.507,0.446,-86.593,0.005066,0.05467,663,1.7077
891,641.671,765.693,17.994,23.862,16.106,6.567,16.557,6.691,8.087,0.592,-74.752,0.004654,0.05461,942,2.4237
892,871.483,752.962,9.0864,24.604,10.804,5.798,10.894,5.712,4.94,0.463,-26.514,0.004759,0.05452,634,1.862
