OBJ_ID,X,Y,BRIGHTNESS,MAGNITUDE,SEMI_MAJOR,SEMI_MINOR,GEO_SEMI_MAJOR,GEO_SEMI_MINOR,SN,ELLIPTICITY,POSITION_ANGLE,SKY,STD,AREA,UPPERLIMIT
195,809.211,309.085,7.3674,24.832,6.026,4.088,6.028,4.276,6.089,0.322,-81.338,0.004078,0.05486,278,1.1252
196,3831.729,273.508,4.8675,25.282,5.502,2.543,5.906,2.643,5.101,0.538,-51.333,0.00447,0.05496,180,0.71871
197,2478.495,311.981,3.1836,25.743,3.236,1.75,3.451,2.198,4.617,0.459,-69.015,0.004513,0.05463,89,0.5414
198,3108.635,328.983,5.2491,25.2,5.252,2.708,5.801,2.887,5.224,0.484,13.624,0.006327,0.05493,197,0.79665
199,673.167,471.526,94.758,22.058,18.641,7.366,20.911,9.357,27.948,0.605,-33.238,0.005234,0.05449,1872,2.6715
200,2782.752,466.89,3.4661,25.65,4.448,2.34,4.72,2.445,4.111,0.474,-58.739,0.004574,0.05468,134,0.74578
201,65.924,296.165,37.009,23.079,7.162,6.399,8.814,7.731,17.131,0.107,20.783,0.00508,0.05516,760,1.8695
202,3880.322,297.842,3.9488,25.509,5.31,2.65,5.27,2.768,4.608,0.501,58.156,0.004757,0.05428,150,0.73773
203,3512.047,176.811,108.09,21.916,15.982,8.25,19.893,9.779,29.465,0.484,-59.948,0.002755,0.05484,2188,2.7029
204,3484.568,164.313,16.68,23.945,9.367,5.565,9.781,6.014,9.243,0.406,-32.084,0.002492,0.05477,619,1.6689
