OBJ_ID,X,Y,BRIGHTNESS,MAGNITUDE,SEMI_MAJOR,SEMI_MINOR,MAX_X,MAX_Y,SN,ELLIPTICITY,POSITION_ANGLE,SKY,STD,AREA,UPPERLIMIT
2779,3124.376,2079.944,15.103,24.052,5.804,4.18,3135,2095,11.221,0.28,67.819,0.008858,0.04993,378,1.4183
2780,3079.652,2118.733,77.544,22.276,9.7,8.422,3105,2143,27.634,0.132,12.494,0.007995,0.04995,1412,2.6747
2781,3087.379,2072.273,12.68,24.242,9.531,4.665,3097,2092,8.905,0.511,84.019,0.008158,0.04986,461,1.5007
2782,3072.457,2072.817,7.5456,24.806,7.41,3.599,3083,2084,6.796,0.514,-54.654,0.008026,0.04988,280,1.0369
2783,3985.166,2072.422,11.178,24.379,11.323,4.908,4006,2087,7.838,0.567,-32.92,0.00744,0.05002,493,1.631
2784,4039.176,2087.286,37.1,23.077,14.304,8.65,4072,2109,15.42,0.395,3.688,0.00633,0.05015,1289,2.6058
2785,1600.902,2084.361,11.113,24.385,9.156,5.784,1620,2098,8.192,0.368,-24.204,0.006968,0.05029,448,1.1712
2786,1328.597,2087.939,13.707,24.158,6.556,5.419,1342,2099,9.515,0.173,-8.032,0.006481,0.05018,465,1.4258
2787,196.305,2078.738,75.483,22.305,11.737,7.741,217,2110,27.839,0.34,28.069,0.005544,0.04958,1382,2.8795
2788,239.891,2079.1,15.475,24.026,5.47,4.041,251,2090,11.215,0.261,-52.027,0.00555,0.04982,394,1.2771
2789,233.149,2060.447,15.871,23.998,8.422,5.091,257,2073,10.365,0.395,-6.356,0.005951,0.04968,537,1.8948
2790,211.506,2053.537,17.69,23.881,9.003,5.187,224,2072,11.162,0.424,86.35,0.005829,0.04957,597,1.657
2791,1324.194,2048.72,9.8055,24.521,7.865,4.167,1340,2061,7.316,0.47,-22.379,0.00692,0.05036,415,1.5203
2792,2377.795,2053.701,6.6015,24.951,5.579,4.655,2388,2065,5.862,0.166,-78.125,0.007598,0.05037,300,1.2678
2793,1510.325,2067.743,8.8808,24.629,10.473,4.704,1525,2083,6.652,0.551,-36.645,0.00747,0.0502,435,1.2144
2794,2527.33,2063.089,3.1466,25.755,4.448,2.533,2533,2074,3.945,0.431,83.388,0.007523,0.05036,148,0.82204
2795,314.224,2072.281,8.8755,24.63,5.494,4.223,325,2082,7.746,0.231,16.808,0.006476,0.04967,302,1.1636
2796,2857.381,2084.922,7.0078,24.886,8.759,3.974,2871,2103,5.867,0.546,-67.266,0.005315,0.05002,351,1.3039
2797,2683.418,2106.413,17.794,23.874,12.569,6.529,2700,2135,9.709,0.481,69.801,0.006992,0.05011,816,1.9399
2798,2658.967,2116.942,19.74,23.762,11.636,5.894,2677,2139,11.128,0.493,68.439,0.00677,0.05031,740,1.8271
2799,1205.495,2098.647,13.508,24.174,7.516,4.314,1219,2112,9.747,0.426,-38.816,0.006163,0.05016,428,1.4319
2800,1748.469,2108.661,21.271,23.681,10.849,4.5,1767,2124,12.46,0.585,-35.206,0.008692,0.04968,650,1.702
2801,3596.096,2124.584,80.616,22.234,19.825,12.881,3635,2162,24.412,0.35,-79.157,0.008591,0.05035,2385,2.8636
2802,2612.129,2086.114,5.5336,25.142,3.572,2.511,2618,2094,6.676,0.297,52.221,0.006702,0.05045,148,0.77609
2803,2175.333,2098.768,8.1734,24.719,11.118,4.335,2195,2113,6.02,0.61,-31.073,0.007075,0.04998,440,1.2584
2804,3485.173,2134.067,307.91,20.779,21.9,11.144,3512,2203,62.072,0.491,88.264,0.009285,0.05098,3727,4.1156
2805,1288.684,2105.5,8.5375,24.672,7.465,4.842,1300,2116,6.867,0.351,-26.919,0.005963,0.05013,374,1.3162
2806,1461.568,2109.618,4.962,25.261,4.404,3.855,1469,2118,5.432,0.125,27.764,0.008317,0.04925,197,0.87476
2807,3626.918,2113.219,7.7214,24.781,5.118,4.265,3638,2125,7.243,0.167,-32.082,0.008086,0.04978,264,0.95868
2808,980.672,2138.023,90.191,22.112,22.057,9.611,1020,2174,27.56,0.564,-47.937,0.008009,0.04969,2244,3.194
2809,983.104,2169.542,5.572,25.135,5.452,3.396,993,2176,5.917,0.377,7.271,0.008484,0.04966,207,0.92805
2810,1323.789,2122.517,6.8018,24.918,4.389,3.45,1331,2131,7.234,0.214,80.707,0.006219,0.04991,198,0.79805
2811,4159.823,2112.501,9.3662,24.571,8.089,3.894,4175,2123,7.721,0.519,29.607,0.005766,0.04975,349,1.2568
2812,3418.693,2135.823,11.107,24.386,7.869,3.74,3428,2151,8.532,0.525,-84.506,0.007723,0.04999,392,1.415
2813,1828.825,2145.103,17.313,23.904,9.407,5.727,1846,2167,10.456,0.391,-74.465,0.007797,0.05032,629,1.7658
