NUMBER,X_IMAGE,Y_IMAGE,FLUX_AUTO,MAG_AUTO,A_IMAGE,B_IMAGE,KRON_RADIUS,PETRO_RADIUS,FLUX_RADIUS,ELLIPTICITY,THETA_IMAGE,BACKGROUND,THRESHOLD,ISOAREA_IMAGE,CLASS_STAR
2420,2313.0708,2182.4373,105.9149,21.9376,4.887,3.694,4.8,7.26,6.329,0.244,65.56,0.0003354331,0.07451751,308,0.001
2421,2434.884,2176.1367,95.33511,22.0519,4.117,3.618,4.98,9.24,6.032,0.121,-4.37,0.0006223708,0.07451751,268,0
2422,813.6272,2134.6208,6.242106,25.0117,1.299,1.111,6.83,10.56,3.252,0.145,-30.26,0.002451934,0.07451751,15,0
2423,1610.4935,2127.9875,1.471988,26.5802,0.788,0.5,6.66,7.26,1.646,0.366,88.79,-0.000930906,0.07451751,5,0.002
2424,1900.777,2167.0901,57.03019,22.6097,3.156,3.053,4.84,7.92,4.64,0.033,-58.1,0.000796816,0.07451751,167,0.001
2425,3743.0015,2157.1736,37.70935,23.0589,2.986,2.718,5.81,8.58,5.447,0.09,-56.99,0.0002561795,0.07451751,116,0
2426,749.4807,2168.6477,67.98348,22.419,3.287,3.157,4.87,7.26,4.638,0.039,-47.62,0.001861595,0.07451751,198,0.001
2427,701.3239,2138.0369,5.298326,25.1897,1.504,0.901,7.34,10.56,3.496,0.401,-58.13,0.001671226,0.07451751,10,0
2428,3417.1511,2134.2612,4.294053,25.4178,1,0.828,7.56,10.56,3.044,0.173,44.98,0.0002084902,0.07451751,10,0
2429,276.2528,2134.4873,3.831376,25.5416,1.156,0.521,8.09,5.94,3.292,0.549,-68.07,0.0003188172,0.07451751,7,0
2430,2237.813,2130.6099,2.566229,25.9768,0.784,0.442,8.47,10.56,2.614,0.435,18.51,-0.0003556362,0.07451751,4,0.003
2431,1827.1976,2140.7241,6.733095,24.9295,1.512,1.38,6.35,9.9,3.433,0.088,50.54,0.001370504,0.07451751,21,0
2432,2706.6079,2134.2378,2.203135,26.1424,0.762,0.451,7.51,8.58,2.258,0.408,-72.25,0.001662323,0.07451751,4,0.021
2433,4134.0513,2143.801,6.349717,24.9931,2.031,0.915,6.85,10.56,3.807,0.549,-58.72,0.0009575348,0.07451751,15,0
2434,765.3199,2152.0378,16.49364,23.9567,1.859,1.62,7.42,10.56,6.12,0.129,-82.64,0.00206988,0.07451751,29,0
2435,2703.929,2153.6816,7.452406,24.8193,2.325,1.159,6,8.58,3.907,0.502,-78.61,0.001361946,0.07451751,23,0
2436,3146.3276,2193.3503,134.9258,21.6748,4.264,4.031,4.49,7.26,5.518,0.055,26.94,0.0009649838,0.07451751,350,0.001
2437,2402.3523,2144.2214,4.935491,25.2667,1.477,1.033,7.57,7.26,3.376,0.301,-24.52,0.0002912251,0.07451751,12,0
2438,4049.011,2157.5857,15.06743,24.0549,2.158,1.847,5.51,9.24,4.086,0.144,49,0.0002007494,0.07451751,47,0
2439,2979.3594,2163.4761,16.9309,23.9283,2.232,1.98,5.28,8.58,3.808,0.113,84.63,0.0005980584,0.07451751,57,0
2440,2778.0845,2157.0017,12.76495,24.235,2.101,1.625,6.75,7.92,5.033,0.227,-64.26,0.0004139771,0.07451751,30,0
2441,3897.5183,2180.3445,29.89574,23.311,3.246,2.117,6.16,10.56,5.702,0.348,46.94,0.0004378028,0.07451751,86,0
