NUMBER,X_IMAGE,Y_IMAGE,FLUX_AUTO,MAG_AUTO,A_IMAGE,B_IMAGE,KRON_RADIUS,PETRO_RADIUS,FLUX_RADIUS,ELLIPTICITY,THETA_IMAGE,BACKGROUND,THRESHOLD,ISOAREA_IMAGE,CLASS_STAR
4847,1059.042,3979.1321,332.8036,20.6945,5.463,5.323,3.57,5.28,6.408,0.026,-21.72,0.002074776,0.0753541,660,0.001
4848,2753.0781,3128.8398,21.5555,23.6661,2.646,2.328,4.04,6.6,3.935,0.12,20.84,0.0006126286,0.0753541,80,0
4849,2557.2534,3165.0732,5.977643,25.0587,1.587,1.061,7.2,10.56,3.221,0.331,-50.07,0.0006477707,0.0753541,19,0
4850,191.4295,3119.8806,7.530542,24.8079,1.677,1.126,6.91,10.56,3.653,0.328,37.61,0.0001286519,0.0753541,21,0
4851,2485.79,3143.7554,3.816846,25.5457,1.064,0.897,6.81,10.56,2.78,0.158,-11.79,0.0002070229,0.0753541,8,0
4852,122.081,3879.5356,9.397561,24.5675,2.005,1.783,5.06,6.6,3.597,0.111,9.99,-8.433885e-05,0.0753541,41,0
4853,407.6284,4081.8074,10.05517,24.494,2.289,1.81,5.66,7.26,4.119,0.209,72.32,-0.0004619143,0.0753541,40,0
4854,3297.4475,3124.5916,23.00351,23.5955,3.098,2.197,4.2,5.94,4.389,0.291,7.53,0.0002449685,0.0753541,93,0
4855,3939.8359,3190.1174,8.657216,24.6566,1.871,1.419,5.04,9.24,3.424,0.242,34.61,-0.0009108615,0.0753541,32,0
4856,61.1923,3153.782,6.003869,25.0539,1.369,0.884,7.89,10.56,3.81,0.355,-87.15,0.0002633663,0.0753541,13,0
4857,1920.8602,4020.821,5.751648,25.1005,2.03,0.833,6.82,7.92,3.463,0.59,0.26,0.001076555,0.0753541,14,0
4858,1360.3096,3161.1147,6.276726,25.0057,1.442,1.234,6.49,10.56,3.267,0.144,-13.93,-0.0002312772,0.0753541,17,0
4859,3048.7837,3995.0955,10.0388,24.4958,2.388,1.509,4.36,7.92,3.655,0.368,80.48,-0.0001617449,0.0753541,39,0
4860,2712.7034,3204.7117,8.404546,24.6887,1.951,1.465,6.38,9.24,4.285,0.249,-1.22,0.001515584,0.0753541,20,0
4861,3516.1648,3131.8884,12.95939,24.2185,2.181,1.967,6.13,7.92,4.552,0.098,70.13,0.0002737793,0.0753541,44,0
4862,1410.1211,3967.7031,6.440806,24.9776,2.142,1.179,6.74,6.6,3.613,0.449,59.8,0.00105064,0.0753541,20,0
4863,2318.4597,3112.1875,6.834167,24.9133,2.161,1.127,5.87,8.58,3.478,0.479,73.15,0.0002701668,0.0753541,22,0
4864,683.2991,3996.7378,54.25536,22.6639,3.209,2.877,4.2,5.94,4.143,0.104,45.91,0.0005978041,0.0753541,163,0
4865,1829.1715,3192.6335,11.71301,24.3283,2.09,1.904,4.98,9.24,3.851,0.089,55.42,-0.0004249332,0.0753541,47,0
4866,2287.3049,3149.0554,30.81026,23.2783,2.877,2.607,4.63,6.6,4.288,0.094,9.11,0.0001324095,0.0753541,112,0
4867,1741.3428,3878.5869,21.32186,23.6779,2.864,2.326,4.51,7.26,4.087,0.188,-53.69,9.743587e-05,0.0753541,88,0
4868,2744.4902,4049.0144,4.081089,25.4731,1.499,0.637,7.78,3.5,3.19,0.575,-15.19,0.001311191,0.0753541,10,0
